"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"148","RT @bfraser747: ������������ #WakeUpAmerica

It's not #PresidentTrump dividing the nation. It's #FakeNews &amp; #Democrats only concerned with po… ",456,FALSE,FALSE,"832348862056636416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",34,FALSE,NA,"3316957735",NA,FALSE,"Sun Aug 16 14:24:40 +0000 2015",22692,425,17061,FALSE,NA,"Michele Menzi",NA,"en",NA,603,"mkm6103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ift.tt/1f9TVEV",""
"149","#NowPlaying What Have You Done (feat. Keith Caputo) by Within Temptation ♫ https://t.co/l76xBjRKG4",0,FALSE,FALSE,"832348862027329536",NA,"<a href=""http://spotify.com"" rel=""nofollow"">Spotify</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",32,FALSE,"Gotham [My Hell]","2853394671","""I've got nine lives. I'm only a traitor in most of them."" [New 52 based Selina.] A self-serving soul, yet has heart. [Selective multi-ship] Don't irk this cat.",TRUE,"Fri Oct 31 16:20:49 +0000 2014",30715,1856,5359,FALSE,NA,"℃aтẘoღαη","London","en",0,1393,"MinxGotClaws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://conta.cc/2kR0vN6","https://t.co/l76xBjRKG4"
"150","RT @MYSADCAT: Prints of The Bear (@MYSADCAT), Ralph (@MYSMUGCAT), Shipley (@MYSWEARYCAT) and Roscoe (who is too cool for Twitter): https://…",1,FALSE,FALSE,"832348862027292678",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",130,FALSE,"London, England, UK","3239601490","Animal lover, living with Rob and Mitzi. RIP Zara and Holly - you were very much loved and are deeply missed.",TRUE,"Wed May 06 22:09:14 +0000 2015",14829,1135,42964,FALSE,NA,"Amanda","London","en-gb",0,673,"Mitzarolly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","RT @SozcuArsiv: Teröristbaşı Öcalan: Tayyip Bey'in başkanlığını destekleriz. AKP ile bu temelde bir başkanlık ittifakına girebiliriz https:…",1558,FALSE,FALSE,"832348862023139335",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"tr",10,FALSE,NA,"559630722","iyiler kaybetmez, kaybedilir",FALSE,"Sat Apr 21 13:40:37 +0000 2012",23271,192,124,FALSE,NA,"Arif Gardaş",NA,"tr",NA,315,"asimcingi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","RT @chieepako: おふパコできる人いる？ｗ
興味あったらLINE下さい(´・ω・｀)

LINEID ⇒ chchiemu

基本DM見てません(；´Д｀)
https://t.co/aViIB84Hz3",22,FALSE,FALSE,"832348862056587264",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">chers hgrae</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"ja",0,FALSE,"日本 東京","831735445948088320","えろ＆ぱちすろ垢作った！欲求不満の2１歳！えろいことに興味深々ｗたまーにホール活動します！下手だけどエバ好きー！",FALSE,"Wed Feb 15 05:22:38 +0000 2017",5,2,0,FALSE,NA,"ゆんゆん",NA,"ja",NA,21,"UofGac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Defeito de merda",0,FALSE,FALSE,"832348862035664897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"pt",2,FALSE,"Portugal","402303321","f o d a - s e | 5d |",TRUE,"Mon Oct 31 21:20:22 +0000 2011",18530,398,5959,FALSE,NA,"������","Lisbon","pt",0,212,"luanafev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","RT @Nonoow350: Un mec qui te calcule pas ������",1,FALSE,FALSE,"832348862031491074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"fr",14,FALSE,"Liège, Belgique","1613784860","18",TRUE,"Mon Jul 22 22:22:48 +0000 2013",29167,342,5017,FALSE,NA,"Max Huncho",NA,"fr",NA,349,"maximehtl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","when I can't even walk normally https://t.co/3y90Y7VXhc",0,FALSE,FALSE,"832348862023028736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",0,FALSE,NA,"3242831396",NA,TRUE,"Fri Jun 12 02:19:06 +0000 2015",1982,200,1282,FALSE,"http://natalielove1.vsco.co","natalie lovee⚡️",NA,"en",NA,178,"Nat__loveee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","RT @Sargon_of_Akkad: 'No value in debating him' is a dogwhistle that means 'he will bring up points I cannot refute, so I must throw… ",408,FALSE,FALSE,"832348862023077888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",0,FALSE,NA,"826846766171639817",NA,FALSE,"Wed Feb 01 17:36:45 +0000 2017",340,4,271,FALSE,NA,"Natalie Chapman",NA,"ru",NA,74,"ByhzkIsF7j4jXSb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://theinnercircle3824.wordpress.com/2017/02/16/mi-opinion-sobre-los-actuales-grammys",""
"157","RT @AngeGabrielOff: Imagine tu vis en Grèce et tu vois une mite chez toi... Imagine t'as vu la mite au logis grecque
Imagine t'arrêtes d'im…",18,FALSE,FALSE,"832348862060847113",NA,"<a href=""http://event.bennybot-private.com/"" rel=""nofollow"">Compte_1_API_1</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"fr",169,FALSE,NA,"4258028297",NA,FALSE,"Mon Nov 23 15:21:15 +0000 2015",15410,273,0,FALSE,NA,"Sarah_674",NA,"en",NA,0,"thromunstentib2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","I posted a new photo to Facebook https://t.co/nDFUvQ3Z8F",0,FALSE,FALSE,"832348862052495360",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",0,FALSE,"cairo ","120839180","جلاء صدأ القلوب الاستغفار
أستغفر الله العلي العظيم وأتوب إليه",FALSE,"Sun Mar 07 18:33:06 +0000 2010",86425,394,1,FALSE,"https://www.facebook.com/dr.karimgamil","شرح متشابه القرآن","Cairo","en",7200,450,"kimogemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/NPDd1N","https://t.co/nDFUvQ3Z8F"
"159","New York State Assembly Votes to Seal Past Marijuana Arrests #Marijuana https://t.co/wLnRcSzQjC",0,FALSE,FALSE,"832348862052462592",NA,"<a href=""http://mufcgifts.com"" rel=""nofollow"">Bongonabottle</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",31,FALSE,"Santa Cruz de Tenerife, Spain","4041533535",NA,FALSE,"Sun Oct 25 21:13:51 +0000 2015",1219,3912,2374,FALSE,NA,"World of Weed","Pacific Time (US & Canada)","en",-28800,4362,"420Tenerife",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/NPDd1P","https://t.co/wLnRcSzQjC"
"160","https://t.co/wyhTQWbh49 2016 Air Jordan Retro 11 Space Jam Size 11 KD Yeezy Curry Retro 1 4 12 https://t.co/qgC0rwkSNU",0,FALSE,FALSE,"832348862052458496",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",66,FALSE,NA,"3219433627","Few of my favorite thangs...",FALSE,"Mon May 18 13:09:15 +0000 2015",1449035,141,3,FALSE,NA,"Kyle","Pacific Time (US & Canada)","en",-28800,0,"CycleBoyCyle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://bit.ly/2lNFsOz","https://t.co/wyhTQWbh49"
"161","RT @Alifaith55: Spread this like fire! ������������������

#BoycottFloridaRally https://t.co/Sumze7CmSg",364,FALSE,FALSE,"832348862031527938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",67,FALSE,"Right Wing Nightmares","81914168","We'z in da Nazi killin bizznizz, n cuzzin bizznizz iz boomin",FALSE,"Mon Oct 12 19:58:13 +0000 2009",22498,1150,3068,FALSE,"http://ladylibertyslamp.wordpress.com/","((( I. Basterds )))","Quito","en",-18000,871,"TheLibertyLamp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","برنامج ارسال الرسائل النصية SMS رابط البرنامج https://t.co/cSyCDeliFB https://t.co/hQ0hKGBgda",0,FALSE,FALSE,"832348862060830720",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"ar",29,FALSE,"نصمم لجميع انحاء العالم","1522115466","‏‏تصميم برامج حسب الطلب وباسعار منافسه
جوال - واتس اب 00966599900876

يوجد تغريد تلقائي على الحساب. يفضل التواصل على الجوال",TRUE,"Sun Jun 16 13:00:32 +0000 2013",1809885,5255,496,FALSE,NA,"تصميم برامج حسب طلبك",NA,"en",NA,4689,"SDBSYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://goo.gl/wg2cJ0","https://t.co/cSyCDeliFB"
"163","Price Reduced!!! Free Tract in Coffee County, Alabama https://t.co/yPB0C2NGvy https://t.co/rL6DEpGxqe",0,FALSE,FALSE,"832348862044073986",NA,"<a href=""http://www.constantcontact.com"" rel=""nofollow"">Constant Contact</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",9,FALSE,"Pensacola, FL","39526384","butlerland specializes in timber and recreational properties in Alabama Florida, and Georgia. We are also huge followers of SEC football",FALSE,"Tue May 12 15:48:12 +0000 2009",3490,334,47,FALSE,"http://butlerlandandtimber.com","Brad Butler","Central Time (US & Canada)","en",-21600,724,"butlerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.hotpepper.jp/strJ000017460/?vos=nhpp01","https://t.co/yPB0C2NGvy"
"164","Mi opinión sobre los actuales Grammys https://t.co/S9umVpmiKP https://t.co/mTwLmFzdTm",0,FALSE,FALSE,"832348862039867392",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"es",10,FALSE,"Bogotá, Colombia","211326324","I Refuse 2 B a Role Model, I Set Goals, Take Control, Drink Out My Own Bottles... (http://twiends.com/vagabundo3824)",FALSE,"Tue Nov 02 23:17:37 +0000 2010",10163,317,1358,FALSE,"https://www.facebook.com/ian.blake3824","Sammy Burbano P.","Bogota","en",-18000,2226,"Vagabundo3824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://abc7ny.com/news/1-dead-1-officer-hurt-in-police-involved-shooting-in-brooklyn/1758358/","https://t.co/S9umVpmiKP"
"165","今朝の #信濃町 は3度、晴れ。
今日は春一番が予想されていますが
少し冷たい風が吹いています。 https://t.co/Aa1stDUKjo",0,FALSE,FALSE,"832348862048194561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"ja",13,FALSE,NA,"264825415","タイガースとフルートを愛する神戸生まれの神戸育ち。御影高校、創価大学卒業。フルートを福原信男氏、矢野正浩氏、木ノ 脇道元氏に師事。",TRUE,"Sat Mar 12 14:31:18 +0000 2011",2405,2469,384,FALSE,NA,"Flutist-Tigers","Tokyo","ja",32400,4992,"flutisttigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","RT @CNN: President Trump falsely claimed he had the biggest electoral win since Reagan — and the press called him out… ",13859,FALSE,FALSE,"832348862035718147",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",FALSE,"Thu Feb 16 22:00:07 +0000 2017",NA,NA,"en",32,FALSE,"Mi Yahd!","35882252","23. Introvert. Law student. ▲",TRUE,"Mon Apr 27 22:19:20 +0000 2009",127979,2254,160,FALSE,NA,"Prince Cartǝr ������������","Eastern Time (US & Canada)","en",-18000,124,"S_C_Jr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://goo.gl/vqG9eM",""
"167","おは腰",0,FALSE,FALSE,"832348866225659904",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"ja",0,FALSE,"下ネタ趣味全開bot","2566884582","英雄スタン・エルロン。何千何万の敵を蹴散らした彼を支えたのはその強靭な足腰。しかしその腰は我々の想像を遙かに超えていた。",FALSE,"Sat Jun 14 10:48:54 +0000 2014",17730,19,0,FALSE,"http://twpf.jp/kosistan_bot","スタン・エルロンの腰bot",NA,"ja",NA,19,"kosistan_bot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Serving Siva’s devotees https://t.co/pbHijfuBb6 #news #Hindu",0,FALSE,FALSE,"832348866217336832",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"en",165,FALSE,"null","101154794","No. 1 Source of Worldwide Top News live on Twitter",FALSE,"Sat Jan 02 06:20:35 +0000 2010",1886595,2056,0,FALSE,NA,"Top News",NA,"en",NA,0,"news_in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://bit.ly/2lnISHR","https://t.co/pbHijfuBb6"
"169","新年会？鍋会？ハル鑑賞会？打ち合わせ？な2017年初のmog会でした。
ハル鑑賞会はDVDデッキの調子が悪く、まさかの山場で中断。わー٩( ᐛ )و",0,FALSE,FALSE,"832348866242502657",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"ja",3,FALSE,"スターダス・21、星くずmogmog","242300375","スターダス・21カンパニー所属。
星くずmogmogユニット員。
東京ジャンケン演出部などなど。
舞台、映像もろもろやってる役者です。
ひっそり御朱印巡ってます。
だいたいお肉むしゃあってしてます。",FALSE,"Mon Jan 24 13:10:06 +0000 2011",5641,215,4,FALSE,NA,"矢野宏美","Tokyo","ja",32400,146,"choco0624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","RSMC Hampir 3 Tahun Menjadi Perawat Cedera Atlet https://t.co/IQkxdgVlBJ",0,FALSE,FALSE,"832348866221453312",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"in",32,FALSE,"Indonesia","1339903742","Memberikan informasi tambahan, fakta unik, gaya hidup dan tips-tips menarik. infotambahan@gmail.com",FALSE,"Tue Apr 09 18:40:36 +0000 2013",242564,10229,0,FALSE,NA,"Info Tambahan","Jakarta","en",25200,8954,"infotambahan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://du3a.org","https://t.co/IQkxdgVlBJ"
"171","@mika__0103 
おはようございます。
はい、こちらこそ、よろしくお願いします(*^^*)",0,FALSE,FALSE,"832348866250813440","mika__0103","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017","832346971981484032","782869432359985152","ja",35,FALSE,"海の近く","767899059235368960","アニメ垢です
 文スト・敦くん♡中也さん♡
刀剣乱舞・三日月宗近♡
漫画  声優 が大好き 小説も読みます。
仲良くしてくださいね。
ヘッダーは @abant_youtan さんから
アイコンは @etoile_NIA さんから頂きました。
無断転載禁止です。
文ストファン倶楽部会員です♪♪",FALSE,"Tue Aug 23 01:39:37 +0000 2016",13806,505,16119,FALSE,NA,"あかつき",NA,"ja",NA,485,"harf_moon_429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","ネーヴェ「そろそろ皆さんが起床してくる時間ですね。生活スタイルによっては仕方が無い方もおられるでしょうが…規則正しい生活は大切ですよ、あまりだらだらいつまでも寝ていないように。俺はこれからお寝坊さんな方々を起こしにいきますので、これで」",0,FALSE,FALSE,"832348866250891265",NA,"<a href=""http://www.pixiv.net/member_illust.php?id=3487277&tag=TOpixiv3"" rel=""nofollow"">コルディス部隊／イリディムス部隊</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"ja",2,FALSE,"コルディス隊／イリディムス隊","2762359314","TOpixiv3に参加しているアッツブラウとネーヴェのbotです。口調確認にどうぞ。交流あった人のお名前お借りしています。
何かありましたら制作者【@sena_hisui】まで。",FALSE,"Sun Aug 24 13:11:26 +0000 2014",36498,29,7,FALSE,NA,"アッツブラウ&ネーヴェ",NA,"ja",NA,26,"blau_neve_bot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","RT @ArmaCentrum: MLG DALLAS TEAM SALE! 4 JERSEYS AND DESIGN FOR $199 (FREE SHIPPING) Try our new and improved 2017 Jerseys before re… ",56,FALSE,FALSE,"832348866242441216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"en",4,FALSE,"Soledad, CA","2252131214","Focu������ed • Leader of @Team4Worthy",TRUE,"Wed Dec 18 15:11:54 +0000 2013",2054,284,3299,FALSE,"http://Instagram.com/Adidasboiy","Ad¡dasbo¡y Va$quez",NA,"en",NA,269,"adidasboiy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.sr-news.com/index.php/2017/02/16/foundation-of-light-launch-girls-football-scholarship/",""
"174","RT @AhmadYGOL: انا انسان ماعندي مشكله أخلص خيشتين حَب اذا ماشلتوه عني",4,FALSE,FALSE,"832348866225827840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"ar",2,FALSE,"Bahrain","732675680647925760","في سما عيني انا شفتك ضياي ������",FALSE,"Tue May 17 20:54:29 +0000 2016",1273,116,16,FALSE,NA,"Zainab Dawood",NA,"en",NA,181,"ZainabDawood9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","RT @greyfuku: https://t.co/TXiyN4rjAD",2,FALSE,FALSE,"832348866234114048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"und",5,FALSE,"天国でも地獄でもない異次元","771599673928712192","名前はひかると呼んで下さい。
18↑
趣味でたまに絵を描いてます。
F/R/Bご自由にどうぞ。
雑多垢ですのでリプ絡み等お気軽にどうぞ������
大切な人→ @3ta1isa77",FALSE,"Fri Sep 02 06:44:32 +0000 2016",24014,514,13955,FALSE,"http://twpf.jp/Hikaru96X","晃リー",NA,"ja",NA,105,"Hikaru96X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","As of February 16, 2017 at 05:00PM, $1 CAD equals $0.7646 USD.",0,FALSE,FALSE,"832348866229972992",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"en",3,FALSE,NA,"23974600",NA,TRUE,"Thu Mar 12 16:09:39 +0000 2009",6663,76,3,FALSE,NA,"Uli Correia","Eastern Time (US & Canada)","en",-18000,70,"ucorreia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","RT @footmercato: C'est terminé ! Manchester United inflige une défaite 3-0 à l'ASSE ! #MUFCASSE",21,FALSE,FALSE,"832348866238410754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"fr",24,FALSE,NA,"694917479412416512","Risk Everything .. ⚽️ ✨SD29✨ #RNFL #TeamUNITED #TeamSKY #TeamESMGO ❤️ #TeamLBJ #Akatsuki #TeamTeiko #AomineDaiki #USAlençon #221 ������������",TRUE,"Wed Feb 03 16:16:52 +0000 2016",27153,362,96,FALSE,NA,"Djoroko Di Caprió",NA,"en",NA,245,"Souley_SD29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","@Felinucho escrito*",0,FALSE,FALSE,"832348866242629634","alvarobarriosc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017","832348824580530181","101114188","es",6,FALSE,"Santiago, Chile","101114188","������������‍������",TRUE,"Sat Jan 02 02:29:20 +0000 2010",12261,2043,6889,FALSE,"http://www.instagram.com/alvarobarriosc","Álvaro","Santiago","es",-10800,559,"alvarobarriosc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","【HKT48】cookpad(クックパッド)にHKT48全53名デビュー！ https://t.co/pas8bvRS8U",0,FALSE,FALSE,"832348866242453504",NA,"<a href=""http://masastar.com/"" rel=""nofollow"">piano pile piano pile</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017",NA,NA,"ja",2,FALSE,NA,"747192544535076864","SKE48の須田あかりんの神推しです！ファンの方はフォローお願い！！",FALSE,"Sun Jun 26 22:19:19 +0000 2016",8864,393,0,FALSE,NA,"あかりん☆神セブンおめでとう！","Pacific Time (US & Canada)","ja",-28800,291,"sudaakariske48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/p/BQlqTbGj2Gh0XO10MQzeEDaG-kpUIVMEgoyEm00/","https://t.co/pas8bvRS8U"
"180","@nourah9008 سناب مين؟؟",0,FALSE,FALSE,"832348866230026240","nourah9008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Thu Feb 16 22:00:08 +0000 2017","832346237588357122","810527749538545664","ar",0,FALSE,NA,"3987872835",NA,FALSE,"Sun Oct 18 15:36:14 +0000 2015",276,40,63,FALSE,NA,"malak","Pacific Time (US & Canada)","en",-28800,73,"hiss963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
